ACSSF,2011e5,ma,000,0001,0000492,1074,382
ACSSF,2011e5,ma,000,0001,0000493,275,94
ACSSF,2011e5,ma,000,0001,0000494,616,243
ACSSF,2011e5,ma,000,0001,0000495,770,292
ACSSF,2011e5,ma,000,0001,0000496,149,59
ACSSF,2011e5,ma,000,0001,0000497,723,258
ACSSF,2011e5,ma,000,0001,0000498,1332,518
ACSSF,2011e5,ma,000,0001,0000499,182,73
ACSSF,2011e5,ma,000,0001,0000500,826,335
ACSSF,2011e5,ma,000,0001,0000501,3522,1441
ACSSF,2011e5,ma,000,0001,0000502,269,122
ACSSF,2011e5,ma,000,0001,0000503,710,296
ACSSF,2011e5,ma,000,0001,0000504,88,149
ACSSF,2011e5,ma,000,0001,0000505,155,285
ACSSF,2011e5,ma,000,0001,0000506,199,220
ACSSF,2011e5,ma,000,0001,0000507,43,77
ACSSF,2011e5,ma,000,0001,0000508,228,255
ACSSF,2011e5,ma,000,0001,0000509,118,81
